Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Category_C
30,4.7,192641,33.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,2338655,21.516165435774234,100000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.6,751551,42.0,10000000.0,0,0.0,3,110,TRAVEL_AND_LOCAL
30,3.9,24781,8.3,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.6,32862,14.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.0,16101,21.516165435774234,50000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,76779,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,2129689,21.516165435774234,1000000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.9,98585,37.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,136633,14.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,459851,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.1,5572,21.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,16815,28.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.4,2277,27.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,45562,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.6,285,39.0,500000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,1162838,21.516165435774234,100000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.3,256,17.0,100000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,21443,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.0,2750,39.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.6,7081,51.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.8,17882,86.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.9,421800,21.516165435774234,10000000.0,0,0.0,4,110,TRAVEL_AND_LOCAL
30,3.8,43935,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,171889,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,251037,26.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.4,15750,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,27560,46.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,481546,29.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,150932,27.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,928,14.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,768833,21.516165435774234,50000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.0,26665,10.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.9,13275,71.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,48930,15.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.8,43054,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.7,1830387,21.516165435774234,100000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,15680,11.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,16980,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,5112,62.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.5,30447,80.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,165299,5.4,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.7,620534,9.8,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,599872,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,12564,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.1,2528,21.516165435774234,100000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,34,7.6,1000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,427,26.0,100000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,35560,13.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,397422,21.516165435774234,10000000.0,0,0.0,4,110,TRAVEL_AND_LOCAL
30,4.4,1162837,21.516165435774234,100000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,11182,62.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,16734,10.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,48930,15.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.5,30447,80.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,136626,14.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.6,10035,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,20313,57.0,100000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,25740,51.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.9,24781,8.3,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,42546,24.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,6925,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,24281,29.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,52028,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,18039,3.1,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,27560,46.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,22748,55.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,216388,19.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,16980,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,47780,19.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.7,7705,40.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,33256,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,481546,29.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,3.6,14544,43.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,134895,50.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.0,48082,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,2419,13.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,17915,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,61776,21.516165435774234,1000000.0,0,0.0,4,110,TRAVEL_AND_LOCAL
30,4.3,10323,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,48930,15.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,1609,4.0,100000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,219848,21.516165435774234,50000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,136626,14.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,30403,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,216388,19.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,33256,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,481546,29.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,18622,44.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,8258,22.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,260133,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.7,1830388,21.516165435774234,100000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,57573,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,17878,28.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,1162837,21.516165435774234,100000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,359560,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,17202,12.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.6,263525,21.516165435774234,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,14114,46.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.1,890,7.6,100000.0,0,0.0,1,111,TRAVEL_AND_LOCAL
30,4.5,7153,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,481546,29.0,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.4,57573,21.516165435774234,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.3,9235373,21.516165435774234,1000000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,149723,4.1,10000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,6762,8.5,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,120373,31.0,5000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,40225,4.1,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.5,42849,21.516165435774234,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.7,9971,22.0,500000.0,0,0.0,4,110,TRAVEL_AND_LOCAL
30,4.0,5960,21.516165435774234,500000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,18294,28.0,1000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
30,4.2,2129707,21.516165435774234,1000000000.0,0,0.0,1,110,TRAVEL_AND_LOCAL
29,4.1,38655,5.9,10000000.0,0,0.0,1,108,TOOLS
29,4.4,8033493,21.516165435774234,1000000000.0,0,0.0,1,108,TOOLS
29,4.4,5745093,21.516165435774234,500000000.0,0,0.0,1,108,TOOLS
29,4.2,18239,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.2,24199,3.9,50000000.0,0,0.0,1,108,TOOLS
29,4.1,37333,21.516165435774234,50000000.0,0,0.0,1,108,TOOLS
29,4.5,12759663,15.0,100000000.0,0,0.0,1,108,TOOLS
29,4.6,308,4.3,1000000.0,0,0.0,1,108,TOOLS
29,4.1,33216,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.3,40770,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.2,28860,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.1,76604,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.0,26189,5.3,10000000.0,0,0.0,1,108,TOOLS
29,4.6,739329,21.516165435774234,50000000.0,0,0.0,1,108,TOOLS
29,3.1,45838,16.0,50000000.0,0,0.0,1,108,TOOLS
29,4.6,25592,7.5,10000000.0,0,0.0,1,108,TOOLS
29,4.5,34126,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,3.2,2394,21.516165435774234,5000000.0,0,0.0,1,108,TOOLS
29,4.3,330468,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.193338315362448,1,3.7,1000000.0,0,0.0,1,108,TOOLS
29,4.6,136874,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.4,1236,5.8,100000.0,0,0.0,1,108,TOOLS
29,4.6,7790693,17.0,500000000.0,0,0.0,1,108,TOOLS
29,4.5,537554,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.6,315585,8.5,10000000.0,0,0.0,1,108,TOOLS
29,4.193338315362448,142,21.516165435774234,1000000.0,0,0.0,1,108,TOOLS
29,4.4,12215,9.1,5000000.0,0,0.0,1,108,TOOLS
29,4.2,127223,7.6,10000000.0,0,0.0,1,108,TOOLS
29,4.4,9602,2.5,100000000.0,0,0.0,1,108,TOOLS
29,3.1,24151,15.0,10000000.0,0,0.0,1,108,TOOLS
29,3.6,45483,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.1,28250,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.2,1859115,21.516165435774234,500000000.0,0,0.0,1,108,TOOLS
29,3.5,74819,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,3.9,18513,6.1,10000000.0,0,0.0,1,108,TOOLS
29,3.0,66,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,3.9,14552,17.0,10000000.0,0,0.0,1,108,TOOLS
29,4.5,87055,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,3.4,17030,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.4,1280423,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,3.4,25094,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.3,357,58.0,1000000.0,0,0.0,1,108,TOOLS
29,3.7,315,4.6,500000.0,0,0.0,1,108,TOOLS
29,3.5,163997,16.0,10000000.0,0,0.0,1,108,TOOLS
29,3.8,5431,1.3,10000000.0,0,0.0,1,108,TOOLS
29,3.6,59,2.3,50000.0,0,0.0,1,108,TOOLS
29,3.1,124,1.9,100000.0,0,0.0,1,108,TOOLS
29,3.8,1420,2.7,100000.0,0,0.0,1,108,TOOLS
29,4.2,118439,16.0,10000000.0,0,0.0,1,108,TOOLS
29,4.0,59973,11.0,10000000.0,0,0.0,1,108,TOOLS
29,4.3,32111,5.3,1000000.0,0,0.0,1,108,TOOLS
29,4.3,114788,21.516165435774234,5000000.0,0,0.0,1,108,TOOLS
29,4.5,70404,4.2,1000000.0,0,0.0,1,108,TOOLS
29,4.5,429580,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.5,876866,9.1,50000000.0,0,0.0,1,108,TOOLS
29,4.4,207706,4.3,10000000.0,0,0.0,1,108,TOOLS
29,4.4,4254879,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.3,111507,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.2,472904,21.516165435774234,50000000.0,0,0.0,1,108,TOOLS
29,4.7,115409,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.4,166367,1.8,5000000.0,0,0.0,1,108,TOOLS
29,4.3,618918,21.516165435774234,50000000.0,0,0.0,1,108,TOOLS
29,4.4,192661,8.5,10000000.0,0,0.0,1,108,TOOLS
29,4.3,54207,4.4,5000000.0,0,0.0,1,108,TOOLS
29,4.5,60571,21.516165435774234,5000000.0,0,0.0,1,108,TOOLS
29,4.7,1335799,3.8,50000000.0,0,0.0,1,108,TOOLS
29,4.5,148506,11.0,5000000.0,0,0.0,1,108,TOOLS
29,4.6,679912,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.7,152692,11.0,5000000.0,0,0.0,1,108,TOOLS
29,4.6,77311,21.516165435774234,5000000.0,0,0.0,1,108,TOOLS
29,4.8,48211,7.4,1000000.0,0,0.0,1,108,TOOLS
29,3.9,12388,5.3,1000000.0,0,0.0,1,108,TOOLS
29,4.5,85387,5.4,1000000.0,0,0.0,1,108,TOOLS
29,4.6,33509,3.6,1000000.0,0,0.0,1,108,TOOLS
29,4.5,342336,21.516165435774234,10000000.0,0,0.0,1,109,TOOLS
29,4.4,90831,4.3,10000000.0,0,0.0,1,108,TOOLS
29,4.5,12718,21.516165435774234,1000000.0,0,0.0,1,108,TOOLS
29,4.0,85659,27.0,5000000.0,0,0.0,1,108,TOOLS
29,4.3,16395,21.516165435774234,1000000.0,0,0.0,1,108,TOOLS
29,4.0,807,1.8,100000.0,0,0.0,1,108,TOOLS
29,4.4,24265,3.3,1000000.0,0,0.0,1,108,TOOLS
29,4.1,1657,2.0,100000.0,0,0.0,1,108,TOOLS
29,4.3,576454,6.1,50000000.0,0,0.0,1,108,TOOLS
29,4.1,88675,9.6,5000000.0,0,0.0,1,108,TOOLS
29,4.3,56848,9.6,1000000.0,0,0.0,1,108,TOOLS
29,4.2,19096,10.0,1000000.0,0,0.0,1,108,TOOLS
29,4.2,1116393,8.2,50000000.0,0,0.0,1,108,TOOLS
29,4.2,154578,14.0,10000000.0,0,0.0,1,108,TOOLS
29,4.2,40676,25.0,1000000.0,0,0.0,1,108,TOOLS
29,4.3,39833,9.9,1000000.0,0,0.0,1,108,TOOLS
29,4.5,273283,22.0,5000000.0,0,0.0,1,108,TOOLS
29,4.4,139480,21.516165435774234,5000000.0,0,0.0,1,108,TOOLS
29,4.5,801054,8.9,10000000.0,0,0.0,1,108,TOOLS
29,4.2,1859109,21.516165435774234,500000000.0,0,0.0,1,108,TOOLS
29,4.1,65597,2.4,10000000.0,0,0.0,1,108,TOOLS
29,4.4,1107320,25.0,50000000.0,0,0.0,1,108,TOOLS
29,4.5,4594198,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.3,94427,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.4,335115,1.8,10000000.0,0,0.0,1,108,TOOLS
29,4.1,33926,17.0,1000000.0,0,0.0,1,108,TOOLS
29,4.4,1028794,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.2,134203,4.1,10000000.0,0,0.0,1,108,TOOLS
29,4.1,15693,18.0,1000000.0,0,0.0,1,108,TOOLS
29,4.6,48979,14.0,1000000.0,0,0.0,1,108,TOOLS
29,4.5,410303,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.3,63712,21.516165435774234,5000000.0,0,0.0,1,108,TOOLS
29,4.1,10595,21.516165435774234,1000000.0,0,0.0,1,108,TOOLS
29,4.1,9496,0.6796875,1000000.0,0,0.0,1,108,TOOLS
29,4.2,428581,4.7,10000000.0,0,0.0,1,108,TOOLS
29,4.1,225544,8.1,10000000.0,0,0.0,1,108,TOOLS
29,4.6,3090727,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.5,474439,7.9,10000000.0,0,0.0,1,108,TOOLS
29,4.0,41137,4.6,1000000.0,0,0.0,1,108,TOOLS
29,3.5,75336,0.53125,1000000.0,0,0.0,1,108,TOOLS
29,4.4,745245,3.5,10000000.0,0,0.0,1,108,TOOLS
29,4.4,4934130,21.516165435774234,100000000.0,0,0.0,1,108,TOOLS
29,4.4,137562,21.516165435774234,10000000.0,0,0.0,1,108,TOOLS
29,4.1,172990,0.5126953125,10000000.0,0,0.0,1,108,TOOLS
29,4.2,68309,2.1,1000000.0,0,0.0,1,108,TOOLS
23,4.6,1121805,21.516165435774234,50000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,7146,14.0,1000000.0,0,0.0,2,80,PERSONALIZATION
23,4.6,6466641,21.516165435774234,100000000.0,0,0.0,4,80,PERSONALIZATION
23,4.6,49657,8.7,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,1724,21.0,100000.0,0,0.0,3,80,PERSONALIZATION
23,4.7,139258,21.516165435774234,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,32794,12.0,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,102923,18.0,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,6702776,17.0,100000000.0,0,0.0,4,80,PERSONALIZATION
23,4.6,7583,3.8,500000.0,0,0.0,2,80,PERSONALIZATION
23,4.0,24215,21.516165435774234,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,5073,23.0,1000000.0,0,0.0,2,80,PERSONALIZATION
23,4.5,15633,14.0,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,1141545,15.0,50000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,29485,9.9,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,142393,12.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,71688,12.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,114851,20.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,62209,7.4,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,202474,3.0,10000000.0,0,0.0,4,80,PERSONALIZATION
23,4.4,512102,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,298321,14.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,5783441,14.0,100000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,47393,7.2,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,55525,22.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,2267,7.2,500000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,266401,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,649568,26.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,6342,38.0,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,5413,3.9,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,1237135,21.516165435774234,50000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,4724,5.4,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,43960,9.8,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,3277209,7.6,100000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,229,1.1,500000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,6626,9.1,1000000.0,0,0.0,1,80,PERSONALIZATION
23,3.7,10796,6.8,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,273994,12.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,29203,3.3,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,18918,12.0,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,2056,9.8,500000.0,0,0.0,1,80,PERSONALIZATION
23,4.8,440,0.8984375,500000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,66453,14.0,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,398,6.8,100000.0,0,0.0,1,80,PERSONALIZATION
23,4.7,12089,27.0,500000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,2828,7.4,100000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,6466641,21.516165435774234,100000000.0,0,0.0,4,80,PERSONALIZATION
23,4.2,89342,29.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,495905,21.516165435774234,50000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,86743,21.516165435774234,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.0,30498,5.9,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,97890,14.0,1000000.0,1,2.49,1,80,PERSONALIZATION
23,3.9,25037,14.0,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,58617,26.0,1000000.0,1,0.99,1,80,PERSONALIZATION
23,4.1,62301,1.9,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,37237,3.9,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,1591,0.7607421875,10000.0,1,0.99,1,80,PERSONALIZATION
23,4.3,595120,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,100130,21.516165435774234,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,294701,5.1,10000000.0,0,0.0,4,80,PERSONALIZATION
23,4.3,63624,10.0,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,112977,13.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,58052,4.0,5000000.0,0,0.0,4,80,PERSONALIZATION
23,4.1,12180,5.4,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,118459,3.3,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,112479,4.3,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,69417,0.8330078125,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,733838,21.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,157495,6.4,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,86481,8.6,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,484981,2.1,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,77724,7.1,5000000.0,0,0.0,4,80,PERSONALIZATION
23,4.6,6466641,21.516165435774234,100000000.0,0,0.0,4,80,PERSONALIZATION
23,4.6,2390185,21.516165435774234,100000000.0,0,0.0,4,80,PERSONALIZATION
23,4.2,33074,3.3,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,35771,3.5,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,290241,4.1,50000000.0,0,0.0,1,80,PERSONALIZATION
23,4.5,69488,9.7,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,10401,3.3,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,28806,7.1,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.0,11343,8.4,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,66730,7.0,5000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,25807,5.5,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.6,1121805,21.516165435774234,50000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,266402,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,512106,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,251616,13.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,87300,21.516165435774234,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,181399,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,881,5.9,10000.0,1,9.99,1,80,PERSONALIZATION
23,4.6,40704,21.516165435774234,100000.0,1,4.49,1,80,PERSONALIZATION
23,4.5,624924,24.0,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,51145,6.2,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.3,647844,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.4,2591941,21.516165435774234,100000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,7435,6.9,1000000.0,0,0.0,1,80,PERSONALIZATION
23,4.2,115773,21.516165435774234,10000000.0,0,0.0,1,80,PERSONALIZATION
23,4.1,12008,6.1,1000000.0,0,0.0,1,80,PERSONALIZATION
25,4.5,2084126,21.516165435774234,500000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.7,536926,21.516165435774234,10000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.3,3016297,21.516165435774234,100000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.4,1188154,24.0,10000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.4,2731171,21.516165435774234,1000000000.0,0,0.0,1,82,PRODUCTIVITY
25,3.8,8226,4.1,10000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.4,228794,21.516165435774234,10000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.3,3252896,50.0,100000000.0,0,0.0,1,82,PRODUCTIVITY
25,4.2,226456,21.516165435774234,10000000.0,0,0.0,1,82,PRODUCTIVITY
